 ,,,,,,,,,,,,,,,
敏感词,Sensitive Word,https://chinadigitaltimes.net/2018/02/sensitive-words-emperor-xi-jinping-ascend-throne/,第一次测试日期/结果 Date/Result of Test 1,,第二次测试日期/结果 Date/Result of Test 2,,第三次测试日期/结果 Date/Result of Test 3,,第四次测试日期/结果 Date/Result of Test 4,,第五次测试日期/结果 Date/Result of Test 5,,第六次测试日期/结果 Date/Result of Test 6,,"“中国数字时代敏感词开源研究项目”是网站《中国数字时代》的一个研究项目，目前在更新新浪微博搜索敏感词列表。请网友参与，提供敏感词线索，共同构建和完善该敏感词列表。
"
纪英男,Ji Yingnan,http://goo.gl/o7XVk,2013-06-21,Y,2013-06-25,N,,,,,,,,,
范悦+包养,Fan Yue+keep a lover,http://goo.gl/o7XVk,2013-06-21,Y,2013-06-25,N,,,,,,,,,
副司长+包养,deputy director+keep a lover,http://goo.gl/o7XVk,2013-06-21,Y,2013-06-25,N,,,,,,,,,
裸照,nude photo,http://goo.gl/o7XVk,2013-06-21,Y,2013-06-25,Y,,,,,,,,,
栗战书,Li Zhanshu,http://goo.gl/o7XVk,2013-06-21,Y,,,,,,,,,,,
Li战书,Li Zhanshu,http://goo.gl/o7XVk,2013-06-21,Y,,,,,,,,,,,
栗zhanshu,Li Zhanshu,http://goo.gl/o7XVk,2013-06-21,Y,,,,,,,,,,,
习哥,Brother Xi,http://goo.gl/o7XVk,2013-06-21,Y,,,,,,,,,,,
刁哥,Brother Sly,http://goo.gl/o7XVk,2013-06-21,Y,,,,,,,,,,,
彭+手机,Peng+cell phone,http://goo.gl/LUoB2,2013-06-09,Y,2013-06-21,N,,,,,,,,,
彭+拍照,Peng+take a photo,http://goo.gl/LUoB2,2013-06-09,Y,2013-06-21,N,,,,,,,,,
彭+苹果,Peng+apple,http://goo.gl/LUoB2,2013-06-09,Y,2013-06-21,N,,,,,,,,,
彭+iphone,Peng+iPhone,http://goo.gl/LUoB2,2013-06-09,Y,2013-06-21,N,,,,,,,,,
第一夫人+手机,first lady+cell phone,http://goo.gl/LUoB2,2013-06-09,Y,2013-06-21,Y,,,,,,,,,
第一夫人+苹果,first lady+apple,http://goo.gl/LUoB2,2013-06-09,Y,2013-06-21,Y,,,,,,,,,
第一夫人+iphone,first lady+iPhone,http://goo.gl/LUoB2,2013-06-09,Y,2013-06-21,Y,,,,,,,,,
国母+手机,first lady+cell phone,http://goo.gl/LUoB2,2013-06-09,Y,2013-06-21,N,,,,,,,,,
国母+苹果,first lady+apple,http://goo.gl/LUoB2,2013-06-09,Y,2013-06-21,N,,,,,,,,,
国母+iphone,first lady+iPhone,http://goo.gl/LUoB2,2013-06-09,Y,2013-06-21,N,,,,,,,,,
习夫人+手机,Mrs. Xi+cell phone,http://goo.gl/LUoB2,2013-06-09,Y,2013-06-21,Y,,,,,,,,,
习夫人+拍照,Mrs. Xi+take a photo,http://goo.gl/LUoB2,2013-06-09,Y,2013-06-21,Y,,,,,,,,,
习夫人+苹果,Mrs. Xi+apple,http://goo.gl/LUoB2,2013-06-09,Y,2013-06-21,Y,,,,,,,,,
习夫人+iphone,Mrs. Xi+iPhone,http://goo.gl/LUoB2,2013-06-09,Y,2013-06-21,Y,,,,,,,,,
peng+liyuan,peng+liyuan,http://goo.gl/LUoB2,2013-06-09,Y,2013-06-21,Y,,,,,,,,,
当前意识形态领域情况,current situation of the ideological sphere,http://goo.gl/LUoB2,2013-06-09,Y,2013-06-21,Y,,,,,,,,,
89,89,http://goo.gl/IZQ49,2013-06-04,Y,2013-07-20,N,,,,,,,,,
64+24,64+24,http://goo.gl/IZQ49,2013-06-04,Y,2014-06-04,Y,,,,,,,,,
tank,tank,http://goo.gl/IZQ49,2013-06-04,Y,2014-06-04,N,,,,,,,,,
anniversary,anniversary,http://goo.gl/IZQ49,2013-06-04,Y,2014-06-04,Y,,,,,,,,,
hk64,hk64,http://goo.gl/IZQ49,2013-06-04,Y,2014-06-04,Y,,,,,,,,,
viiv,viiv,http://goo.gl/IZQ49,2013-06-04,Y,2014-06-04,Y,,,,,,,,,
（大）黄鸭,(big) yellow duck,http://goo.gl/IZQ49,2013-06-04,Y,2014-06-04,N,,,,,,,,,
烛光,candlelight,http://goo.gl/IZQ49,2013-06-04,Y,2014-06-04,Y,,,,,,,,,
己巳月+乙未日,Jisi month+Yiwei day,http://goo.gl/IZQ49,2013-06-04,Y,2014-06-04,Y,,,,,,,,,
八的平方,square of eight,http://goo.gl/IZQ49,2013-06-04,Y,2014-06-04,Y,,,,,,,,,
祭奠,memorial ceremony,http://goo.gl/IZQ49,2013-06-04,Y,2014-06-04,Y,,,,,,,,,
不适宜对外公开,inappropriate for the public,http://goo.gl/IZQ49,2013-06-04,Y,2014-06-04,N,,,,,,,,,
网络封锁,Internet block,http://goo.gl/IZQ49,2013-06-04,Y,2014-06-04,Y,,,,,,,,,
蟹农场,Hexie Farm,http://goo.gl/IZQ49,2013-06-04,Y,,,,,,,,,,,
敏感词,sensitive word,http://goo.gl/IZQ49,2013-06-04,Y,2014-06-04,Y,,,,,,,,,
习+影帝,Xi+movie star,http://goo.gl/IZQ49,2013-06-04,Y,,,,,,,,,,,
35,35,http://goo.gl/Kd51L,2013-06-03,Y,,,,,,,,,,,
63+1,63+1,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,Y,,,,,,,,,
65-1,65-1,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,Y,,,,,,,,,
24年,24 years,http://goo.gl/Kd51L,2013-06-03,Y,,,,,,,,,,,
june,june,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,N,,,,,,,,,
Jun+4th,Jun+4th,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,Y,,,,,,,,,
三十五,thirty-five,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,N,,,,,,,,,
二十四,twenty-four,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,N,,,,,,,,,
六+四,six+four,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,Y,,,,,,,,,
六4,six 4,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,Y,,,,,,,,,
6四,6 four,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,Y,,,,,,,,,
liusi,liusi (six four),http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,Y,,,,,,,,,
bajiu,bajiu,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,Y,,,,,,,,,
陆肆,six four,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,Y,,,,,,,,,
陆四,six four,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,Y,,,,,,,,,
六肆,six four,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,Y,,,,,,,,,
捌玖,eight nine,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,Y,,,,,,,,,
捌九,eight nine,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,Y,,,,,,,,,
八玖,eight nine,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,Y,,,,,,,,,
六four,six four,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,Y,,,,,,,,,
six四,six four,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,Y,,,,,,,,,
six+four,six+four,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,Y,,,,,,,,,
八八,eight eight,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,N,,,,,,,,,
今天,today,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,Y,,,,,,,,,
明天,tomorrow,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,N,,,,,,,,,
那年,that year,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,N,,,,,,,,,
那天,that day,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,N,,,,,,,,,
特殊的日子,special day,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,N,,,,,,,,,
艾晓明,Ai Xiaoming,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,N,,,,,,,,,
晚会,evening event,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,N,,,,,,,,,
蜡烛,candle,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,Y,,,,,,,,,
纪念,commemorate,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,N,,,,,,,,,
TAM,TAM,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,Y,,,,,,,,,
tiananmen,tiananmen,http://goo.gl/Kd51L,2013-06-03,Y,2014-05-22,Y,2014-06-04,Y,,,,,,,
square,square,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,Y,,,,,,,,,
天安门,tiananmen,http://goo.gl/Kd51L,2013-06-03,Y,2014-05-22,Y,2014-06-04,Y,,,,,,,
广场,square,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,Y,,,,,,,,,
金水桥,Jinshuiqiao,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,N,,,,,,,,,
反官倒,against bureaucratic profiteering,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,Y,,,,,,,,,
长安街,Changan Avenue,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,N,,,,,,,,,
木樨地,Muxidi,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,N,,,,,,,,,
公主坟,Gongzhufen,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,N,,,,,,,,,
上街,take to the streets,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,N,,,,,,,,,
坦克,tank,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,Y,,,,,,,,,
戒严,martial law,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,Y,,,,,,,,,
学运,student movement,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,Y,,,,,,,,,
学潮,student strike,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,Y,,,,,,,,,
镇压,suppression,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,N,,,,,,,,,
屠杀,massacre,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,N,,,,,,,,,
游行,march,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,N,,,,,,,,,
北京屠城,Beijing massacred,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,Y,,,,,,,,,
丁子霖,Ding Zilin,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,Y,,,,,,,,,
张先玲,Zhang Xianling,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,N,2015-06-03,N,,,,,,,
胡耀邦,Hu Yaobang,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,Y,,,,,,,,,
赵紫阳,Zhao Ziyang,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,Y,,,,,,,,,
李鹏,Li Peng,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,Y,,,,,,,,,
袁木,Yuan Mu,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,Y,,,,,,,,,
严家其,Yan Jiaqi,http://goo.gl/Kd51L,2013-06-03,Y,2014-06-04,Y,,,,,,,,,
高官+留学子女,high officials+children studying abroad,http://goo.gl/9HrOy,2013-05-28,Y,,,,,,,,,,,
高官子女+回国,children of high officials+return home,http://goo.gl/9HrOy,2013-05-28,Y,,,,,,,,,,,
二十四周年,twenty-fourth anniversary,http://goo.gl/9HrOy,2013-05-28,Y,,,,,,,,,,,
维园+晚会,Victoria Park+evening event,http://goo.gl/9HrOy,2013-05-28,Y,,,,,,,,,,,
司徒华,Szeto Wah,http://goo.gl/9HrOy,2013-05-28,Y,,,,,,,,,,,
李建国+调查,Li Jianguo+investigation,http://goo.gl/9HrOy,2013-05-28,Y,,,,,,,,,,,
李维国,Li Weiguo,http://goo.gl/ARhOc,2013-05-25,Y,,,,,,,,,,,
徐向荣,Xu Xiangrong,http://goo.gl/ARhOc,2013-05-25,Y,,,,,,,,,,,
李文生,Li Wensheng,http://goo.gl/ARhOc,2013-05-25,Y,,,,,,,,,,,
24周年,24th anniversary,http://goo.gl/ARhOc,2013-05-25,Y,,,,,,,,,,,
youxing,youxing (march),http://goo.gl/ARhOc,2013-05-25,Y,2013-07-01,Y,,,,,,,,,
鲍朴,Bao Pu,http://goo.gl/ARhOc,2013-05-25,Y,,,,,,,,,,,
福清纪委爆炸案,Fuqing Discipline Inspection Commission Bombing Incident,http://goo.gl/QpNww,2013-05-19,Y,,,,,,,,,,,
吴昌龙,Wu Changlong,http://goo.gl/QpNww,2013-05-19,Y,,,,,,,,,,,
吴英华,Wu Huaying,http://goo.gl/QpNww,2013-05-19,Y,,,,,,,,,,,
林秀英,Lin Xiuying,http://goo.gl/QpNww,2013-05-19,Y,,,,,,,,,,,
陈科云,Chen Keyun,http://goo.gl/QpNww,2013-05-19,Y,,,,,,,,,,,
潘涂,Pantu,http://goo.gl/QpNww,2013-05-19,Y,,,,,,,,,,,
王补,Wang Bu,http://goo.gl/nepr9,2013-05-14,Y,,,,,,,,,,,
围观+黑监狱,surround and watch+black jails,http://goo.gl/nepr9,2013-05-14,Y,,,,,,,,,,,
资阳黑监狱,Ziyang black jail,http://goo.gl/nepr9,2013-05-14,Y,,,,,,,,,,,
维权律师,rights defense lawyers,http://goo.gl/nepr9,2013-05-14,Y,2014-08-15,Y,2015-07-16,Y,,,,,,,
赤匪,red bandits,http://goo.gl/nepr9,2013-05-14,Y,,,,,,,,,,,
红匪,red bandits,http://goo.gl/nepr9,2013-05-14,Y,,,,,,,,,,,
gong匪,gong bandits,http://goo.gl/nepr9,2013-05-14,Y,,,,,,,,,,,
gongfei,gongfei,http://goo.gl/nepr9,2013-05-14,Y,,,,,,,,,,,
钟涛,Zhong Tao,http://goo.gl/2j8u3,2013-05-10,Y,,,,,,,,,,,
京+wen,Jing+wen,http://goo.gl/2j8u3,2013-05-10,Y,,,,,,,,,,,
袁莉亚,Yuan Liya,http://goo.gl/2j8u3,2013-05-10,Y,,,,,,,,,,,
七不讲,seven don't mentions,http://goo.gl/2j8u3,2013-05-10,Y,2015.04.23,Y,,,,,,,,,
何兵,He Bing,http://goo.gl/2j8u3,2013-05-10,Y,,,,,,,,,,,
六点声明,six-point statement,http://goo.gl/2j8u3,2013-05-10,Y,,,,,,,,,,,
邓卓棣+美国,Deng Zhuodi+U.S.,http://goo.gl/LyUV4,2013-05-09,Y,,,,,,,,,,,
邓卓棣+性骚扰,Deng Zhuodi+sexual harassment,http://goo.gl/LyUV4,2013-05-09,Y,,,,,,,,,,,
邓卓棣+红三代, Deng Zhuodi+red third generation,http://goo.gl/LyUV4,2013-05-09,Y,,,,,,,,,,,
安徽女子,Anhui girl,http://goo.gl/LyUV4,2013-05-09,Y,,,,,,,,,,,
京+温,Jing+Wen,http://goo.gl/EwyGz,2013-05-08,Y,2013-05-09,Y,,,,,,,,,
袁利亚,Yuan Liya,http://goo.gl/EwyGz,2013-05-08,Y,2013-05-09,Y,,,,,,,,,
木樨园,Muxiyuan,http://goo.gl/EwyGz,2013-05-08,Y,2013-05-09,N,,,,,,,,,
大红门,Dahongmen,http://goo.gl/EwyGz,2013-05-08,Y,2013-05-09,N,,,,,,,,,
南三环,South Third Ring [Road],http://goo.gl/EwyGz,2013-05-08,Y,2013-05-09,N,,,,,,,,,
直升机,helicopter,http://goo.gl/EwyGz,2013-05-08,Y,,,,,,,,,,,
国轩,Guoxuan,http://goo.gl/eytd7,2013-05-03,Y,,,,,,,,,,,
电池厂,battery factory,http://goo.gl/eytd7,2013-05-03,Y,,,,,,,,,,,
5月4日+散步,May Fourth+take a walk,http://goo.gl/eytd7,2013-05-03,Y,,,,,,,,,,,
5月4日+示威,May Fourth+demonstrate,http://goo.gl/eytd7,2013-05-03,Y,,,,,,,,,,,
朱令,Zhu Ling,http://goo.gl/eytd7,2013-05-03,Y,2013-05-08,N,,,,,,,,,
孙维,Sun Wei,http://goo.gl/eytd7,2013-05-03,Y,2013-05-08,N,,,,,,,,,
铊,thallium,http://goo.gl/eytd7,2013-05-03,Y,2013-05-08,N,,,,,,,,,
清华+中毒,Tsinghua+poisoning,http://goo.gl/eytd7,2013-05-03,Y,2013-05-08,N,,,,,,,,,
清华+投毒,Tsinghua+poison,http://goo.gl/eytd7,2013-05-03,Y,2013-05-08,N,,,,,,,,,
财产公示+九君子,financial disclosure+nine gentlemen,http://goo.gl/EmPe2,2013-04-29,Y,,,,,,,,,,,
赵长青,Zhao Changqing,http://goo.gl/EmPe2,2013-04-29,Y,,,,,,,,,,,
丁家喜,Ding Jiaxi,http://goo.gl/EmPe2,2013-04-29,Y,,,,,,,,,,,
色力布亚,Selibuya,http://goo.gl/EmPe2,2013-04-29,Y,,,,,,,,,,,
世维会,World Uyghur Congress,http://goo.gl/EmPe2,2013-04-29,Y,,,,,,,,,,,
25周年,25th anniversary,http://goo.gl/EmPe2,2013-04-29,Y,,,,,,,,,,,
成都PX项目,Chengdu PX project,http://goo.gl/EmPe2,2013-04-27,Y,,,,,,,,,,,
5月4日+九眼桥+散步,May 4th+Jiuyan Bridge+take a walk,http://goo.gl/EmPe2,2013-04-27,Y,,,,,,,,,,,
彭州+PX,Pengzhou+PX,http://goo.gl/EmPe2,2013-04-27,Y,,,,,,,,,,,
地产党,Real Estate Party,http://goo.gl/EmPe2,2013-04-27,Y,,,,,,,,,,,
范继跃,Fan Jiyue,http://goo.gl/lutr0,2013-04-22,Y,,,,,,,,,,,
芦山县委书记,Lushan County Party Secretary,http://goo.gl/lutr0,2013-04-22,Y,,,,,,,,,,,
李克强+作秀,Li Keqiang+put on a show,http://goo.gl/lutr0,2013-04-22,Y,,,,,,,,,,,
总理+影帝,prime minister+movie star,http://goo.gl/lutr0,2013-04-22,Y,,,,,,,,,,,
三峡+四川地震,Three Gorges+Sichuan earthquake,http://goo.gl/lutr0,2013-04-22,Y,,,,,,,,,,,
西金平,West Gold-peace (Xi Jinping),http://goo.gl/lutr0,2013-04-22,Y,,,,,,,,,,,
西晋平,Western Jin Peace (Xi Jinping),http://goo.gl/lutr0,2013-04-22,Y,,,,,,,,,,,
洗尽平,Fully-washed Peace,http://goo.gl/lutr0,2013-04-22,Y,,,,,,,,,,,
洗净平,Whistle-clean Peace (Xi Jinping),http://goo.gl/lutr0,2013-04-22,Y,,,,,,,,,,,
洗进瓶,Wash into Bottle (Xi Jinping),http://goo.gl/lutr0,2013-04-22,Y,,,,,,,,,,,
锡金瓶,Sikkim Bottle (Xi Jinping),http://goo.gl/lutr0,2013-04-22,Y,,,,,,,,,,,
一帆风顺,may the wind fill your sails,http://goo.gl/qyrPJ,2013-04-19,Y,,,,,,,,,,,
微服（私访）,dress as a commoner (to secrectly see how commoners live),http://goo.gl/qyrPJ,2013-04-19,Y,,,,,,,,,,,
钓鱼台,Diaoyutai [State Guesthouse],http://goo.gl/qyrPJ,2013-04-19,Y,,,,,,,,,,,
郭立新,Guo Lixin,http://goo.gl/qyrPJ,2013-04-19,Y,,,,,,,,,,,
习+假新闻,Xi+fake news,http://goo.gl/qyrPJ,2013-04-19,Y,,,,,,,,,,,
习+出租,Xi+hire,http://goo.gl/qyrPJ,2013-04-19,Y,,,,,,,,,,,
习+打的,Xi+hail a taxi,http://goo.gl/qyrPJ,2013-04-19,Y,,,,,,,,,,,
习+打车,Xi+hail a car,http://goo.gl/qyrPJ,2013-04-19,Y,,,,,,,,,,,
习+的哥,Xi+Taxi Brother,http://goo.gl/qyrPJ,2013-04-19,Y,,,,,,,,,,,
习+总书记,Xi+secretary-general,http://goo.gl/qyrPJ,2013-04-19,Y,,,,,,,,,,,
xi+总书记,xi+secretary-general,http://goo.gl/qyrPJ,2013-04-19,Y,,,,,,,,,,,
总书记+打车,secretary-general+hail a car,http://goo.gl/qyrPJ,2013-04-19,Y,,,,,,,,,,,
总书记+打的,secretary-general+hail a taxi,http://goo.gl/qyrPJ,2013-04-19,Y,,,,,,,,,,,
圣奴隶,saintly slaves,http://goo.gl/bqaRN,2013-04-16,Y,,,,,,,,,,,
耀邦,Yaobang,http://goo.gl/bqaRN,2013-04-16,Y,,,,,,,,,,,
24周年,24th anniversary,http://goo.gl/bqaRN,2013-04-16,Y,,,,,,,,,,,
改革派,reformist,http://goo.gl/bqaRN,2013-04-16,Y,,,,,,,,,,,
胡赵,Hu Zhao,http://goo.gl/bqaRN,2013-04-16,Y,,,,,,,,,,,
胡总书记,Secretary-General Hu,http://goo.gl/bqaRN,2013-04-16,Y,,,,,,,,,,,
纽约时报+宝宝,New York Times+baby,http://goo.gl/bqaRN,2013-04-16,Y,,,,,,,,,,,
任贤良,Ren Xianliang,http://goo.gl/UJJue,2013-04-13,Y,,,,,,,,,,,
该关就关,close those which must be closed,http://goo.gl/UJJue,2013-04-13,Y,,,,,,,,,,,
个人媒体+无法无天,individual media+defy both heaven and law,http://goo.gl/UJJue,2013-04-13,Y,,,,,,,,,,,
统筹两个舆论场,coordinate two spaces for public opinion,http://goo.gl/UJJue,2013-04-13,Y,,,,,,,,,,,
陕西省委宣传部,Shaanxi Provincial Party Committee Propaganda Department,http://goo.gl/UJJue,2013-04-13,Y,,,,,,,,,,,
陕西宣传部,Shaanxi Propaganda Department,http://goo.gl/UJJue,2013-04-13,Y,,,,,,,,,,,
马三家女子劳教所,Masanjia Women’s Labor Re-education Camp,http://goo.gl/MHfZZ,2013-04-10,Y,,,,,,,,,,,
十年前非典+十年后禽流感,SARS ten years ago+bird flu ten years later,http://goo.gl/MHfZZ,2013-04-10,Y,,,,,,,,,,,
竹席,bamboo mat,http://goo.gl/MHfZZ,2013-04-10,Y,,,,,,,,,,,
猪席,pig mat,http://goo.gl/MHfZZ,2013-04-10,Y,,,,,,,,,,,
主习,lord Xi,http://goo.gl/MHfZZ,2013-04-10,Y,,,,,,,,,,,
猪习,pig Xi,http://goo.gl/MHfZZ,2013-04-10,Y,,,,,,,,,,,
zhu习,zhu mat,http://goo.gl/MHfZZ,2013-04-10,Y,,,,,,,,,,,
习+facebook,Xi+facebook,http://goo.gl/irN2U,2013-04-01,Y,,,,,,,,,,,
习+脸谱,Xi+facebook,http://goo.gl/irN2U,2013-04-01,Y,,,,,,,,,,,
xi主席,Chairman xi,http://goo.gl/irN2U,2013-04-01,Y,,,,,,,,,,,
蛤蛤,Toady,http://goo.gl/irN2U,2013-04-01,Y,,,,,,,,,,,
蛤丝,Toad thread,http://goo.gl/irN2U,2013-04-01,Y,,,,,,,,,,,
蛤主席,Chairman Toad,http://goo.gl/irN2U,2013-04-01,Y,,,,,,,,,,,
戒严,martial law,http://goo.gl/irN2U,2013-04-01,Y,,,,,,,,,,,
国保,Domestic Security Department,http://goo.gl/irN2U,2013-04-01,Y,2013-07-19,Y,,,,,,,,,
一党执政,one party holds power,http://goo.gl/irN2U,2013-04-01,Y,,,,,,,,,,,
昆明+PX,Kunming+PX,http://goo.gl/z2eYY,2013-03-24,Y,,,,,,,,,,,
安宁+PX,Anning+PX,http://goo.gl/z2eYY,2013-03-24,Y,,,,,,,,,,,
抵制PX,boycott PX,http://goo.gl/z2eYY,2013-03-24,Y,,,,,,,,,,,
习boss,boss Xi,http://goo.gl/z2eYY,2013-03-24,Y,,,,,,,,,,,
习+国母,Xi+first lady,http://goo.gl/z2eYY,2013-03-24,Y,,,,,,,,,,,
习+彭,Xi+Peng,http://goo.gl/z2eYY,2013-03-24,Y,,,,,,,,,,,
习+假,Xi+fake,http://goo.gl/z2eYY,2013-03-24,Y,,,,,,,,,,,
习+王,Xi+king,http://goo.gl/z2eYY,2013-03-24,Y,,,,,,,,,,,
习+江,Xi+Jiang,http://goo.gl/z2eYY,2013-03-24,Y,,,,,,,,,,,
习+总,Xi+chief,http://goo.gl/z2eYY,2013-03-24,Y,,,,,,,,,,,
习+李,Xi+Li,http://goo.gl/z2eYY,2013-03-24,Y,,,,,,,,,,,
九总统,nine presidents,http://goo.gl/z2eYY,2013-03-24,Y,,,,,,,,,,,
hu+wen,hu+wen,http://goo.gl/z2eYY,2013-03-24,Y,,,,,,,,,,,
黄浦江+死猪,Huang River+dead pigs,http://goo.gl/z2eYY,2013-03-22,Y,2012-03-31,N,,,,,,,,,
彭丽媛+同款,Peng Liyuan+similar items,http://goo.gl/z2eYY,2013-03-22,Y,,,,,,,,,,,
第一夫人+同款,first lady+similar items,http://goo.gl/z2eYY,2013-03-22,Y,,,,,,,,,,,
彭阿姨,Auntie Peng,http://goo.gl/z2eYY,2013-03-22,Y,,,,,,,,,,,
习+老,Xi+old,http://goo.gl/z2eYY,2013-03-22,Y,,,,,,,,,,,
江派,Jiang faction,http://goo.gl/z2eYY,2013-03-22,Y,,,,,,,,,,,
黄挖挖,Digger Huang,http://goo.gl/z58se,2013-03-19,Y,,,,,,,,,,,
黄WW,Huang WW,http://goo.gl/z58se,2013-03-19,Y,,,,,,,,,,,
黄新初+下课,Huang Xinchu + end class,http://goo.gl/z58se,2013-03-19,Y,,,,,,,,,,,
彭州+石化,Pengzhou + petrochemical industry,http://goo.gl/z58se,2013-03-19,Y,,,,,,,,,,,
涛宝,Tao-Bao,http://goo.gl/z58se,2013-03-19,Y,,,,,,,,,,,
席总,Chief Xi,http://goo.gl/z58se,2013-03-19,Y,,,,,,,,,,,
反对票,dissenting vote,http://goo.gl/2tzwG,2013-03-15,Y,,,,,,,,,,,
预测+领导人,predict + leaders,http://goo.gl/2tzwG,2013-03-15,Y,,,,,,,,,,,
预测+主席,predict + chairman,http://goo.gl/2tzwG,2013-03-15,Y,,,,,,,,,,,
预测+总理,predict + prime minister,http://goo.gl/2tzwG,2013-03-15,Y,,,,,,,,,,,
终身成就奖,lifetime achievement award,http://goo.gl/2tzwG,2013-03-15,Y,,,,,,,,,,,
权力+交接,power + handover,http://goo.gl/2tzwG,2013-03-15,Y,,,,,,,,,,,
胡习,Hu-Xi,http://goo.gl/2tzwG,2013-03-15,Y,,,,,,,,,,,
习胡,Xi-Hu,http://goo.gl/2tzwG,2013-03-15,Y,,,,,,,,,,,
猪投上海,pig-throw Shanghai,http://goo.gl/Fhfhp,2013-03-14,Y,,,,,,,,,,,
路透+数据库,Reuters + database,http://goo.gl/Fhfhp,2013-03-14,Y,,,,,,,,,,,
中国官场,Chinese officialdom,http://goo.gl/Fhfhp,2013-03-14,Y,,,,,,,,,,,
connected China,connected China,http://goo.gl/Fhfhp,2013-03-14,Y,,,,,,,,,,,
陈思思,Chen Sisi,http://goo.gl/Fhfhp,2013-03-14,Y,,,,,,,,,,,
瘟疫,pestilence,http://goo.gl/Kolv1,2013-03-12,Y,,,,,,,,,,,
揭阳,Jieyang,http://goo.gl/Kolv1,2013-03-12,Y,,,,,,,,,,,
揭西,Jiexi,http://goo.gl/Kolv1,2013-03-12,Y,,,,,,,,,,,
yu素鸡,yu veggie chicken,http://goo.gl/Kolv1,2013-03-12,Y,,,,,,,,,,,
蛤蟆精,Toad Spirit,http://goo.gl/Kolv1,2013-03-12,Y,,,,,,,,,,,
哄产党,Commu-kidding Party,http://goo.gl/Kolv1,2013-03-12,Y,,,,,,,,,,,
金人庆,Jin Renqing,http://goo.gl/Kolv1,2013-03-12,Y,,,,,,,,,,,
上浦,Shangpu,http://goo.gl/H6UGq,2013-03-08,Y,,,,,,,,,,,
棉湖,Mianhu,http://goo.gl/H6UGq,2013-03-08,Y,,,,,,,,,,,
误邦国,Wu Bangguo,http://goo.gl/H6UGq,2013-03-08,Y,,,,,,,,,,,
无邦国,Wu Bangguo,http://goo.gl/H6UGq,2013-03-08,Y,,,,,,,,,,,
吴绑国,Wu Bangguo,http://goo.gl/H6UGq,2013-03-08,Y,,,,,,,,,,,
吴帮国,Wu Bangguo,http://goo.gl/H6UGq,2013-03-08,Y,,,,,,,,,,,
